text	label
@中凯豪生酒店 [鼓掌][鼓掌][鼓掌]	1
哈哈哈，你有伴了 [哈哈][哈哈][哈哈][哈哈] @tungsten阿汤	1
一碗刀削面吃出了＂小时候＂吃的面的味道，也想起了那个年代的诸多往事。人有记忆真好。[馋嘴][可爱][太开心]	1
亲朋好友几个，乘着明媚的阳光，和煦的春风，一起享受属于春天的幸福[哈哈]//@老乐乐-: 周末快乐！//@踏遍全球rw: //@若镜莫球: 只要心灵有所满足、慰藉就有幸福感！ 周末快乐！[心][握手]	1
好感动[亲亲]大家都陆陆续续收到超极本尼泊尔的奖品了，没想到你还带着去看瓷房子~祝蜜月快乐哦	1
昨夜在北海道小樽又见证了一把专注的魅力。在一个10平米不到的居酒屋空间，厨师长兼老板把调酒烹饪陪客收银全包了，而且做的井井有条。烤?是我至今为主吃过最细致的，刀功行云流水，潇洒得像表演一般。最最有型的，是把iPad用来垫锅了[围观][哈哈][馋嘴][嘻嘻]	1
发财树半米高！[可爱] #种植小能手#	1
现在看很喜欢的 打破了我的构图 [心] //@annie_duyini要瘦更要健康:这张难度最高了[晕]，把我们家方给气坏了，拍了半天是歪的[哈哈]	1
回复@吃饭干革命: 听说很多人心中的“香格里拉”都是丽江~[可爱] //@吃饭干革命:春节我最想去丽江旅游 @翩然若鸿  @阿凡缇大人 @沪上乡下人 地址：http://t.cn/zYAOC0x	1
挺准！偶就是视钱财才如粪土的人[哈哈]	1
微胖是多微？肉肉的，好可爱，我喜欢！[哈哈]	1
哈哈 所以要@你~ 谢谢[嘻嘻] //@DJ罗林:还没到收费站，出了隧道第一个口右转，一路都有牌子指示。走一次就熟悉了。	1
村里的早餐不错[嘻嘻][嘻嘻]@苏州环秀晓筑官方微博 我在这里:http://t.cn/zlEH4AI	1
最近要拔的草?懂行的亲，麻烦给个建议吧[亲亲][亲亲][亲亲]	1
[鼓掌] //@ElwaGuo:忒美了忒美了~~[拍手]	1
Laughing 以后，最近迷恋上的男人[哈哈][哈哈]	1
火了//@演员董立范: [爱你]//@长沙芒果博纳影城: 哈哈哈~这个出场很霸气！[威武]//@电影黄金大劫案: 黄金包租婆出场！[偷笑]@演员董立范	1
感谢亲爱滴转发[爱你]	1
[哈哈] [给力] //@刘朝贵Newsmy：有一种奇怪的会叫红黑会，有一种奇怪的兽叫浪叫兽，有一种奇怪的美叫郭美美，有一种奇怪的股叫炒屁股！	1
午睡醒来还是这么大的太阳，继续俺的禁足宅男生活，研究四书五经 ，说不定等俺出关之时也成了个什么子了[哈哈]	1
都是我喜欢的款，中了就送你@芊芊私语 。同时抄送@豆小KI @CINDYTHANK ，我们都是童心未泯的人[嘻嘻]。	1
【咖啡用语】Milk牛奶(Non-fat脱脂/Whole全脂/Soy豆奶)；Coffee intensity咖啡浓度(Extra coffee更多咖啡/Decaf低因)；Syrup糖浆(Vanilla香草/Caramel焦糖/Hazelnut榛子/Raspberry覆盆子)；Whipped crea[爱你]	1
食材新鲜，更有威尼斯别样风味！＂肥美星期二＂，等你来饕餮。[哈哈]	1
回复@张小喵无所不在:咱俩属于同一类型哈，我也对很多喜欢的东西不想带回家，遇到时使劲看!所以过几天再去朱仙镇 //@张小喵无所不在:我曾经想过收藏好皮影 但是又担心自己疏于保养 有时候见到心头好 把玩一下 多拍些照片 以后再看到的话，心里也特别满足[哈哈]	1
真的很惊喜，出乎意料@又一村农庄 送的一大箱子菜太多了，豇豆一捆儿，苦瓜好几根，大花瓜（不确定是什么瓜），小油菜一大捆，小白菜一大捆，紫色的什么菜不认识，还有香菜。下雨都不用出去买了，菜质量很高。确实很方便，可以考虑以后送菜，都是健康的。谢谢@吃货小白 [爱你]大家都来试试吧	1
[哈哈][哈哈][哈哈]还有一本电话簿呢!慢慢翻吧!看蔡生的一问一答真真有趣!//@蔡?:回复@Sam生活随笔:还有一本电话簿呢。  //@Sam生活随笔:先生，高考完成，我的人生就翻过另外一页了。	1
//@?璐: 再@我一遍 嘿嘿！计划去日本~工作定了就去！近期去看您[太开心]好！邀几个朋友一起去。	1
//@笑多了会怀孕: 看精神病们如何卸下一年的鸭梨[哈哈]	1
回覆@opheliahui:美味的?西通常都好肥[嘻嘻] //@opheliahui:好美味不?好肥！[抓狂]	1
[偷笑]跑喽，打不着//@童华安: 一人给一掌！[哈哈]//@狐狸汪汪: 原来我们还有过6儿啊，哈哈哈开心//@二两多儿: 我CAO你们太没6了	1
感谢昆总[威武]祝正乙祠马年红火[哈哈] 我在这里:http://t.cn/z8Af3bY	1
可以的//@庄菁Eleven:二连连长疯了，爆红了[哈哈]	1
拿到驾照，俺就买车！[嘻嘻] http://t.cn/zWvTPLS	1
右侧是对的。[鼓掌] 卢瓦尔河谷在法国，不过瑞士琉森真的也美到不行>http://t.cn/zRaojlA //@会飞的鱼Req：卢瓦尔河谷用的是瑞士琉森的照片。。。	1
黑糖面膜，粉嫩据说适合小姑娘的唇膏[爱你]颜色很喜欢很喜欢。吃我没吃过的姑姑宴，重口味[威武]	1
三联从多家社的竞争中脱颖而出，靠的是眼光和实力！期待重装上阵！//@曾诚哈木哈木:经过校订，略去文字并不算多，能出就是进步，一大步。对近三十年历史的研究有破冰的作用 @林道群 //@婆罗星:校订阵容灰常强大啊 @林道群 @香港中文大学出版社 @曾诚哈木哈木 [嘻嘻]	1
品位青年食尚 变身青年 祝您永远年轻！[嘻嘻][江南style]	1
回复@杜杨的洋:得嘞，水木随时恭候您的光临！对于餐厅食材品质[good]是根本，咱家每天都会根据预订量现订食材，不存货！来咱家就餐的老顾客居多，不敢有半点马虎！[可爱]	1
我做嗒！[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][偷笑][偷笑][偷笑][偷笑][偷笑]	1
哇！想要！稀饭喵星人[哈哈][哈哈] //@姚小费老掉了:@余思 这样的喵喵你要不	1
即将迎来最好看最感人的两集，记得当时我和@LILISAY 在台下都哭成泪人，@Tella陈珊珊 @鬼蜀日记 @刘小胖丫 @happy为食猫Chris黄?宇 我们的正能量爆棚、情比金坚[爱你]//@CCTV2-味觉大战:亲，是明晚19:00哦//@Tella陈珊珊: 今晚是7：00?哦?	1
[鼓掌][鼓掌][鼓掌]热烈庆祝金门湾团支部荣获2012年度“厦门航空五四红旗团支部（总支）”荣誉称号@厦航共青团 @厦航金雁酒店	1
欢迎大家收看[嘻嘻] //@刘金霏:就在今晚，欢迎大家收看	1
洗衣服啊！求捎带！[哈哈]//@六普团委: 转发微博	1
回复@sunxh612:人缘好就说我需要侧着挪进电梯～[?] //@sunxh612:回复@小熊擦神灯:说明你的人缘好啊[可爱] //@sunxh612:@小熊擦神灯	1
回复@nini8491:好滴，下次来北京，可记得到聚点尝尝哦，聚点一如既往的欢迎哦。[爱你] //@nini8491:回复@聚点串吧餐饮:不客气? 好好吃[赞][赞] 我马上回上海拉！ 有机会再来[爱你] //@聚点串吧餐饮:大家吃的开心就好哦。谢谢您滴支持	1
昨晚的风+今天的蓝天告诉我们，北京的空气是吹出来的[哈哈]	1
[太开心][花心]	1
亲，相信这一次会是一个更好的体验哦[鼓掌]//@着迷去旅行: 超喜欢，算上这一次，应该是已经连续第三次入住了，之前住过红树林，希尔顿，仙人掌等，最后爱琴海是我不想再改变的酒店～～@订爱琴海: 家外之家，宾至如归...	1
杭州之旅非常愉快，感谢主办单位对雅安的关爱和我们国家女子台球队的支持，感谢我的四名队友把我们潘晓婷队在这次团体赛所赢得的奖金全部捐出，他们分别是万烨、沈朱荣、姚鹏、周辉，真心为你们骄傲[给力][威武][good][good][good]    另外，配图是没经 @吴宇波波 同意摘来用的，先谢啦[做鬼脸][可爱]	1
祝天下女人节日快乐！[可爱] //@三样菜:江湖人士向来一火速著称，您还满意不[馋嘴]	1
回复@粉红bee: [害羞] //@粉红bee:isa，你好美哦[爱你] //@Sunflower_Isa:回复@陈琨妮: 必须的 //@陈琨妮:胡经理真漂亮啊！！！	1
"#诗之印记#北京宋庄画家村儿的""连山窑"",不错的手工作坊,今儿淘得了右下角一套壶具粗糙本色的#粗瓷#,很喜欢这种粗糙的质感哇[太开心] 我在这里:http://t.cn/zjVodcc"	1
回复@心怡scarlettchou:[嘻嘻][嘻嘻] //@心怡scarlettchou:哇![馋嘴][哈哈]	1
还是肥水不流外人田，@热点联盟  欢迎大诗小姐加盟！[哈哈] //@热点红姨:推荐我女儿@大诗大吃货  去应聘！@董辉 推荐人才哈！ //@皇家驿栈刘少军:聚集在理想主义旗帜下！酒店业的朋友们看过来！转发也是支持！//@张丹丹Grace:@皇家驿栈刘少军	1
[鼓掌]好漂亮的彩石绘//@精彩电影: 很漂亮的石头彩绘！！[赞]	1
[哈哈]??去玩一次？//@新鲜旅厦门: 三月，土楼等你来哟！[耶]	1
成都深夜来一发@[爱你][爱你]	1
[酷] //@社会版:搜来的结果才叫用户真切的体验，百度案例有趣的创新案例很多，百度知道搜变形金刚，2011春节搜红包，快速从互动获得新的注册用户，个性化贴近用户个人习惯，再测试更多的产品创新贴近更快捷的实际应用。[嘻嘻]@百度PM招聘 @用户体验 @百度经验 @百度知道 @百度质量部	1
分明是南方狐与九湖狐呆的地方?[偷笑]//@子梵梅:今天又脱俗又逍遥的[嘻嘻]	1
送走了三大师，又来了两大师……我们对吃如此追求啊 …[哈哈]	1
夜晚的TUTU车是风光的老鼠[哈哈]//@自游泰国: 标志性交通工具~~到过泰国的人相机里必有一张tutu车！[挤眼]	1
[阳光]//@大连香格里拉大酒店: 圣诞就该如此，生活本该如此！lifestyle！[咖啡][咖啡][太阳][太阳] //@北京嘉里大酒店:灰常稀饭[嘻嘻]	1
#高级定制#  VCA定制系列...看来春天的脚步已经很近了...回来的单花现货瞬间被秒[汗]现还有一条18k黄金白贝母现货啦！！下手快就有，下手慢就只有预定了！[太开心][太开心][太开心]	1
#成都美食#我最喜欢的成都火锅，脊丝，五花肉，黄瓜片，我又来了[嘻嘻] 我在这里:http://t.cn/z8xiMNw	1
[鼓掌]春节日本旅游走起[飞机]	1
今天拍摄@TVS我爱返寻味 请来的嘉宾是世界跳水冠军余卓成和常常在南方电视节目@南方电视台 看到的秋香@刘嘉颖Kit [嘻嘻][嘻嘻][嘻嘻]@文萱fion	1
//@应伟平Joshua:@孙大圣_幸福的一米 最新作品都不通知一声，拍得确实不错，大爱南京腔调！[哈哈] @杨晖  //@滕?萱:幸福DE一米[噢耶]	1
【#我爱满堂彩#――快乐微直播】@程?phoenix 你的身份会不会太多了点啊！这样可不可以理解为你太不专一？[偷笑][哈哈]你给那么多选择，赤裸裸的贿赂，看把我们董萌萌馋的咧，节目组是没给开盒饭是不是呀？！[阴险]结果虽然只有马卡龙！可是好像董萌萌很满足的样子[阴险][哈哈]http://t.cn/8Ft44mv	1
呵呵！你真的是准备得很细心啊！其实等演唱会完了就可以到我们三样菜用餐啦！来感受江湖的火辣与激情！方便美味实惠！而且晚上十点后啤酒免费！还有四川地道的大冒江湖赠送品味呢！相信绝对让你在快乐演唱会后又一个开心的时刻！[嘻嘻][嘻嘻]	1
[嘻嘻]@hktraveller	1
[哈哈][哈哈]//@阿卡V: 哈哈哈哈医生太有喜感了[哈哈] //@太受欢迎有人抢了宝贝:@兔美酱眼神犀利 [偷笑][偷笑][偷笑][偷笑] //@张文字: 林妈妈[哈哈]//@csome: 救命Eason怎么这么难看了阿，	1
木哈哈哈！[哈哈]	1
//@蛋生101-DX://@玻璃小猫088:[围观][围观] 呼朋唤友赏?[太开心]@蛋生101-DX @Alan_Travel @爱莉诺 @玩转酒店网	1
@zy1104说得对//@zy1104: 一个人的成长和成熟永远同一个跌倒又一个起伏是与之相伴的关系！刚把水杯cei了，同求 岁岁平安吧[嘻嘻] 。	1
[爱你]跟好朋友分享是我最大的快乐！各位记得给咖啡指正哦[不好意思]//@ailf爱老范:俨然已经收到！并且发微博晒了。我可是第一个拿到的哇！	1
谢谢. 你什么时候唱我的歌啊? 哈哈哈/@施雨菲-小阿菲: 支持[鼓掌][鼓掌][鼓掌] //@JJhan:啊哟， 谢谢阿！！！ 对阿， 之前效果太不好了． 这次优化了一下// @刘晗小朋友 : 真的清洗了好多！加油~[鼓掌]	1
哈哈，[哈哈][哈哈][哈哈][哈哈][哈哈]@谷蒙琪琪 @李小猫LOVE @张羽Jerry	1
[哈哈] //@晚报美食单衍春：如此霸气的萝卜，和他那清秀的女友，做菜舍不得用	1
抱大腿的机会！！！[偷笑]//@尹方鸣: 这个可以有哈[哈哈]//@讯飞章继东:想将“讯飞输入法”、“讯飞语点”、“灵犀”分享给身边朋友的童鞋，可以试试360手机助手的这个重磅功能哦！	1
应该是@Mary--Li 快20年了[嘻嘻]	1
现在的孩子条件更好了~ 希望能获得更广阔的发展空间~ 加油！：）//@状元巷: 不亚于专业摄影噢[哈哈][哈哈][哈哈]@达铭D-Ming @光影记忆1988 @狼屁屁 @视觉厦门 @紫日映像 @覃龙V @写给梦想的信	1
不客气啦，大家都是朋友嘛[可爱][可爱]	1
哈哈[嘻嘻] //@邓昆:千万别让我看到骑马舞[吐] //@虎嗅网: 嗅哥举四个爪子同意！	1
@竹韵Trisa [爱你][爱你][爱你][蛋糕][蛋糕][蛋糕]	1
这个也出炉啦，新鲜的一期[嘻嘻][发红包]	1
[哈哈]//@云雪丽之阿顺厨房: //@?丝讲故事: 有一种狗狗叫哈士奇，他是狗狗中的二货！	1
[鼓掌] //@陕西虎牙: @幸福很荣易 @浅笑盈盈中	1
强人啊[鼓掌]	1
回复@rocketman12345:[鼓掌]也送给你~[做鬼脸] //@rocketman12345:只安于心，只顾于情。只往将来，只悟过去。如此美好，送给这秋天的你… //@糖果blythe:嗯，早！  //@萌漫画:送给这个秋天的自己~	1
丽江，水煮草莓吃起来[哈哈]	1
回复@钱旭明QXM:[嘻嘻][嘻嘻] //@钱旭明QXM:杨大哥[good][good][good]	1
嘟嘟！中秋节来啦！是谁这么幸运，能吃到丫丫昨晚亲手制作的可爱冰皮月饼呢？等着吧！亲们！[哈哈][哈哈][哈哈][鼓掌][鼓掌][鼓掌]带着满满滴爱出发！	1
弄噶起劲 组啥//@小痒痒肉: 对的，送了伐？//@管理主任的副主任:你送我生日礼物了伐[哼]// @味道工坊V发胖 : 笑那起噶早 组啥// @管理主任的副主任 : 弄笑啥// @味道工坊V发胖 : [哈哈]// @管理主任的副主任 : [懒得理你]你有正经的说吗	1
男人们，祝你们8.3快乐！今天的男人节是全世界男人联合起来要过的节日。自从发起得到广大男同胞的欢迎。男人也要关爱啊[爱你]。转发祝贺他们节日快乐吧，编辑#男人节#+祝福或感慨分享到围脖！	1
有创意//@风荷妞妞:@安徽晟智朱冕 @沐夏的夏天 @AH徐华玉 @矮子姚明 @安徽苗同伟  //@风荷妞妞:六安旅游进入环球时代！乖乖，好腔调好语感好有范。霸气侧漏，赞一个[嘻嘻] //@安徽环球国旅:#安徽环球国旅#//[鼓掌]祝贺祝贺！	1
她离开我们50年了，但却是我永远的偶像：玛丽莲梦露！[爱你]	1
@王小辉砸缸 王导我仰慕您很久了[嘻嘻]	1
由于八、九点就准备录像因此五点就出门前往朝拜大昭寺与八廓街，异常兴奋，一出门空中就飘着若有若无的雪花定是良辰时节啊！祝福大家快乐啊[围观][哈哈][鼓掌]	1
看一次笑一次！小老鼠是怎么在瞬间变成草泥马的！[哈哈]	1
哦，这本书终于下印厂了，毛球迷迷们有盼了！[亲亲][太开心]	1
祝福，温馨的回忆，愿幸福永存[爱你]	1
都是二货惹的货！[嘻嘻]	1
#今天，你首飞了吗？#晒“首飞”登机牌，赢Q版小灰机活动已经有幸运粉丝收到奖品啦！[鼓掌]@我就是玉面小飞龙 @动感NaDa @刘韵珏要努力 @王Xi婵_Teng瑶 @lxrlxl @Dooovey 你们呢？收到记得晒一下哦！[奥运金牌]	1
谢谢您[嘻嘻]我们会努力的。	1
嗯，离我家不远啦！[鼓掌]	1
川这造型有点骚哈！ //@V林伟涛V:[鼓掌]//@王子贤-仔: 加油 。。//@范得川: 这,,,,这叫我情何以堪。[可怜] //@奥迪互动汇: //@laurendancer: 这小伙最后终于变发型了。还挺帅，观众值得期待	1
哇塞 真的是很自嗨呀[嘻嘻] //@飞天肥兔:抄送：@Tiffany谨 @蓝灵__ @大创艺才子 @苗苗她亲妈 @皮皮兔521 @Kio_Seven @Heyso说 @我字不帅 @芝麻Fox @糖醋鱼刺 @红烧肉传奇-雨亭 @杂货铺- @坠落千年的梦 @?艾? @Lulu_Yang @DT567 @?-小妖_ @?婷婷1988 @Lulu_Yang @夏天的粽子 @-StarX- @叨叨奇4747 @	1
//@静宸1314: [偷笑] //@天行巍言:[嘻嘻][赞] //@娘夕琵: [嘻嘻]颠屁流涕？	1
[哈哈] 又??了~~杭州???店????,耶!!!!!	1
咦~~~~你桌个龟孙儿~[哈哈]	1
#端午节资讯#从广铁集团获悉，为满足旅客出行需求，端午节前后几日，东环高铁加开旅客列车，端午节(12日)，东环高铁加开5对(10趟)旅客列车。[鼓掌]	1
#海螺沟天气#今日海螺沟7~15℃，多云。早晚温差较大，亲们来玩耍注意适当添加衣服。[太开心][太开心]	1
这个不错  //@MTV慢慢:[酷][鼓掌]	1
开始我的美味人生，赞~[可爱]	1
[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌] //@天堂站街男:喝酒很痛苦	1
认同~外表的嚣张、叛逆恰恰是内心孱弱……内心足够强悍还用得着背后搞搞小动作？[哈哈]//@简江: //@李恩泽_: 越是脆弱的内心 就越需要坚硬的外壳来保护 两者互相激励 造就了典型的乌龟和刺猬式的性格 //@薛蛮子:个人浅见：极度自卑与绝对自傲是一个扭曲性格的两面。自傲只是为了掩盖其自卑。	1
上饶北站附近的观光桥和文化广场夜景很美，还有一个很宁静的夜景在江湾大酒店门前[嘻嘻]也值得一去的[嘻嘻]	1
哎呦，回到温暖的地方哟！明儿和萧爷一起看海去！@阿D头 @moonandox [嘻嘻][嘻嘻][嘻嘻]	1
哎呦喂，这点心太有特色了，能给我来一份吗？[嘻嘻]	1
[亲亲]谢谢 乐翻婆罗洲活动  @香格里拉莎利雅度假酒店  亲情赞助！非常喜欢你们这里，以后有机会自己带家人来旅游，我一样会选择你们！[心] //@香格里拉莎利雅度假酒店:恭喜您@程诗然！	1
太可爱了 //@庄鉴韬: 鳌拜长这样啊：） //@蜜丝简-王姬兰:哈哈哈 //@MC曼儿: [哈哈][哈哈]	1
真会自行发现亮点 //@lazygirl-Rachy:润成创展木门代言人[哈哈]	1
签到可以免费加料[偷笑]那我就这么没出息的发条微博吧！[嘻嘻] 我在#鲜芋仙(正大广场店)# http://t.cn/zWR88PE	1
不懂的人好好学学“十八大”是什么意思！//@谢文://@米鹤都: //@贺延光:[哈哈]拍马的是蠢驴！//@宋小鲁: 没有政治常识的僵尸粉！你让组织情何以堪？哈哈！	1
这“起伏路”练的不是挺好的吗？[哈哈]	1
女侠飞雪、男侠飘尘，只要到了哈密，就在一起了。[嘻嘻]今天是2013年的最后一个月的第一天，不圆梦，就奔明年啦！[得意地笑] //@声声入耳761:[哈哈]若叫――哈密飞雪，岂不更帅[酷] //@央广雅萍:朦胧中，想到一位武侠的名字，他叫――哈密飘尘。[偷笑]	1
大家到时候见 ：） 这几天可多注意休息//@天生异狐nana: @太阳sun99 @晓凡-Susan @幽灵1108547062 @紫笛依扬 8号晚8点，T3D道见哦[鼓掌][鼓掌][鼓掌]	1
回复@官也街澳门火锅:你比我聪明呀。我喜欢的不知道人家喜欢不？[哈哈] //@官也街澳门火锅:#达人推荐#欢迎董先生大年初一来官也街过年~ 不愧是美食家，这色香味俱佳的搭配堪称完美啊！估计这“董先生套餐”要火哦~	1
董小姐……安河桥…… //@hippohuang: @得意肆意 下次组团去看这个吧[嘻嘻][嘻嘻][嘻嘻]  //@最?:好可怕！好一针见血！好露骨！好现实！好催泪！[泪]  //@蒜BOYA: 宋冬野还真是个“流氓”，不过这个《咬之歌》和现场版《董小姐》还蛮好听的[唱歌][音乐盒]	1
can say a persons word,cant you? 哈哈哈哈哈~//@洪思思聊斋: the dark niang niang rises[偷乐]//@捷菲邢: 删华妃[哈哈]@laiwuu	1
[哈哈]//@明明是小虎: 好滴狠，这期微博故事来啦。@烂泥南 @小丽贝尔 @杨晓青Travel @冰糖杨梅	1
不得不说，@牛瑞1987  你，很强大[嘻嘻][嘻嘻]，那@诚莲网 ，你呢？[嘻嘻][嘻嘻] //@牛瑞1987:每人吃一盘虾，10瓶啤酒，够本拉，再吃就赚啦！	1
回复@北极九段_柳承哲:看的怦然心动！情好真、美极啦！怎敢问,今天网上是诗歌日吗？[爱你][嘻嘻] //@北极九段_柳承哲:守一处情，不如守一处风景。我会在斑驳的花影间，独伫一幕清秋，独织一帘幽梦。 //@央广雅萍:回复@西塘墨邻阁阁主:诗出江南啊！吾辈不及！	1
[爱你] 大爱苹果控酒店 - @首都机场朗豪酒店	1
[可爱]//@媚子0998: 呀，才貌双煞…我要粉她了 //@泽普魏国庆:主美女是这期节目的导演。 //@媚子0998: 回复@CCTV小主旋儿:美女…难道你也有曾经的美好在喀什？ //@CCTV小主旋儿:明天中午13:20还有重播。 //@媚子0998:好久不看电视 ，为了看泽普刚打开电视看了个尾 看着那些百岁老人，我想爸爸了………	1
欢迎您入住石梅湾艾美度假酒店，海景房的视野[抱抱]	1
?行[亲亲]	1
#爱学习而苦恼#来自成都的陶麻麻自称自己因孩子太爱学习而苦恼！[哈哈]原来陶麻麻的女儿在一次月考中发挥不佳，最后不得已进了补习班进修。可自打补了课，女儿从此一心扑在了学习上！不管麻麻有什么方法引诱，女儿都不感冒！Ps：这样的事真的发生在陶麻麻身上么？[疑问]	1
//@刘姐1958: [给力][爱你][爱你]	1
落地窗阻挡住寒风，阳光却依然完好无损地传递进它的温度。周末来费尔蒙享受Sunday Brunch吧，暖意融融中，与精致的美食相伴，好像寒冬也不是那么严酷[可爱]	1
大部分都吃过了，现在朋友一看到美食就会@我，看来我心爱的美食与旅行，前者已经占了上风。[嘻嘻]//@XMAN_宗介: @赵小牛618	1
#婷，在荷兰# 新书发布仪式在荷兰大使馆举行。这是@阿兹猫cecilia 多次往返荷兰后，数百篇美文中的精选，第一部荷兰文化之旅的行知书。[威武][鼓掌][飞机][赞][微风]	1
牛逼！[鼓掌][鼓掌][鼓掌]	1
三线城市木有弟弟吖！我在安徽[嘻嘻]	1
徒弟，你这背心好漂亮啊，以前咋没见你穿过？哈哈！[哈哈]	1
[哈哈]滑完之后才能去吃这个馒头//@万达长白山国际度假区: 在长白山国际度假区的第一个度假日早餐时，暖暖订了雪道，服务员问几条，他以上海标准说，四条吧。现在第一条还没滑完……	1
[哈哈]好可爱的猪猪哦！里面是包什么材料呢？	1
各位看官，明天开始这周的早时光就由我陪着啦[挤眼]//@远方的家张梦路: @远方的家蔡丽娜 @??WRD [鼓掌][鼓掌]	1
牛逼//@大狗熊69:老驴头被打得要求“撤诉“！被笑话中！战斗还在继续！[哈哈]	1
[哈哈][哈哈][哈哈][哈哈][哈哈][哈哈]喔喔喔喔喔哦好大滴龙虾哦	1
多吃点~[抱抱]	1
还能教我拉花？//@蓝湾咖啡万达广场店: 送到你那估计熊就成猪了...[哈哈][哈哈]//@主播大刚:小熊咖啡，可以送外卖嘛……	1
好美！[花心][花心] //@小马桶盖:真难以相信，昨天早晨-昨天中午-昨晚-现在，这是24小时之内的同一个城市…………//@北京墨水儿: 毒德大！[鼓掌]	1
空游大叔也可以镁铝聊天[嘻嘻]	1
[嘻嘻] //@??不舍的世界: [good]总结的很精辟！	1
看小二难养，女人怀孕生子不容易，特别感谢我在生孩子这一年给予关照的同学们[可爱]，永远记得[心]@莎_沙漠小草 @处端 @阿坚同学 @小跳你好 @心远则行 @陈国成-伯雷 @淘宝元绰 @机器人小淘 @小逐子驾到 @思函_ @小哲别 @linux_china @枫林夕照_随心而行 @XX的三通 @吴策cc	1
酒喝干，再斟满，昨晚不醉不归，今儿在家歇菜！[哈哈]	1
这照片拍得不够靓仔，但实质上我还是能见人的，[哈哈][哈哈][哈哈]。今晚8点55分，南方卫视TVS2新版《讲开又讲》，开张大吉啦！！！	1
[哈哈]@opiunnXingXing	1
回复 @胡搅蛮缠的庸人自扰_nina:是我们的文化，让员工胖起来，身材不重要，最主要是健康开心 //@胡搅蛮缠的庸人自扰_nina:女员工都?重了，您到时候还得急了。。。[哈哈][哈哈][哈哈]	1
回复@黄若菲:谢谢亲[亲亲]早上温度太高，吃了退烧药，现在好多了[呵呵] //@黄若菲:宝贝快点好起来，六一节快乐！	1
#高级定制#  Bvlgari定制系列  简单大气的18k金陶瓷戒指...白色清爽 ?黑色酷炫 ?各有各的味道…[爱你][爱你]纠结啊！！...不管了自己决定颜色吧！[思考][思考]???	1
"那可真是""没谱""到""家""了[嘻嘻][嘻嘻]//@先知与故知: 建议“没谱”去“天桥”开个场。//@老牛在北: 回复@是她的益达:[哈哈][哈哈][哈哈] //@是她的益达:当梅普遇上中国古建筑，果然很没谱[笑哈哈]"	1
回复@木易令公:噢，煤矿的人我就不动了！[嘻嘻] //@木易令公:哥 人家那是安排进煤矿文工团了 你操那心干嘛[挖鼻屎] //@相声郭伟:我要去拯救这位同行！有一起去的没？	1
厦门某商场的泰迪熊金字塔，猜猜有多少只？[嘻嘻]	1
珠峰大本营纪念[嘻嘻]	1
今晚19点我将再次做客@新疆949交通广播 晚间王牌节目《开心路路通》,与主持人@949电台航志 及“联防大姐”为大家带来周末好心情...期待您的收听~天气渐凉,大家出门要穿厚点哦,其实胖人还是有好处的,这么冷的天,我现在出门连秋裤都没穿都不觉得冷...省钱啊~[嘻嘻] 微电台在线收听:http://t.cn/SLM1nu	1
@麦斯蒙市场咨询 鸡心领儿。你懂的！[偷笑][鼓掌]	1
如果可以我想弄个?池…[酷]//@一纠结的学生:可以光膀子吗[哈哈]	1
太棒了！[鼓掌][赞]//@果粒橙_cyx: 感谢足球巨星们的爱心奉献，无国界，拍卖善款将使更多的＂爱佑.奥迪上海宝贝之家＂病患孤儿得到救治[爱心传递]@爱佑王兵 @张俊杰JET @吕燕 @张亚东 //@奥迪英杰汇:所得善款将全部捐献给一汽-大众奥迪与@爱佑慈善基金 会共同打造的爱佑新生-上海宝贝之家项目。	1
哈哈哈，我的路程是WMB，反过来[嘻嘻]	1
是啊，六岁多点，三岁开始玩网页游戏。还会看攻略。 //@第三十八年咖啡:小大人啊[哈哈] //@唐古拉:举报，发现一个开着车聊QQ发微博的[哈哈]	1
回复@权金城卢永浩:没有绿粉条啊@权金城-郭会泉 //@权金城卢永浩:[嘻嘻][绿丝带] //@权金城-崔成哲的微博:参与  //@埃托顺: 拿大奖！ //@易管理餐饮软件: 转转拿大奖@权金城-崔成哲的微博 @林广杰-青蛙王子 @王旭峰营养师 地址：http://t.cn/zOpdnLz	1
回复@二伟在北漂:哎呦，哎呦，帅[嘻嘻] //@二伟在北漂:哎呦 西服领带呢???	1
@阿里班班和四十大泡 哈哈哈班主任！！我们来拉！[嘻嘻]	1
太美了吧！这是哪个大明星！我要签名！ //@findyvonne:谢谢阿。你是最棒的！！[爱你][爱你][爱你]	1
“他会把自己逼到一个极限，然后去开拓一个新纪元。不管有多难，他总会把自己压榨到最后，然后战胜自己，最后给所有人一个巨大的惊喜。”[赞]//@iFengstudio: 《鸿门宴》的项羽、《画皮2》的庞郎、《二次曝光》的刘东、《太极》的陈栽秧。大家一起见证了 @冯绍峰 在电影路上的每一步成长。[可爱]	1
哇，太可爱太可爱了!!![爱你] //@麦丽儿Maggie:必须不能啊 //@老娘我来了:哟～跟小娃娃似的～这半岁满岁去照相馆的传统不能丢啊～	1
回复@雷成林:[害羞]哈哈，多些夸奖，雷总监啥时候来咱西江家尝尝江西菜呀？欢迎欢迎哦，嘻嘻~~[鼓掌][鼓掌] //@雷成林:是不错。	1
早餐，大家早上好[可爱]	1
